,correlation_mean,correlation_median,cosine_mean,cosine_median,top_paper_indices
175,0.6029570302171958,0.5929743024221215,0.6022245643684413,0.5916940737507781,"[6219, 5986, 7616, 7242, 7448, 6900, 6660, 4041, 7074, 6510]"
176,0.6251635586590107,0.6193080662533843,0.624928931967968,0.618966398748461,"[10475, 3308, 10838, 5251, 10963, 9202, 10189, 7292, 6355, 4596]"
177,0.6702091796068321,0.6697659846167772,0.6700673449426898,0.6694408569583895,"[170, 2920, 2182, 10595, 3784, 2274, 6979, 8199, 9279, 8097]"
178,0.5768695113593131,0.5680670130546082,0.5771864017530565,0.5684277037986231,"[10779, 5092, 8466, 6913, 8297, 10622, 10571, 4975, 9064, 1573]"
179,0.6804220131982681,0.6833731562682309,0.6806946400296192,0.6838543521498549,"[4736, 1096, 3607, 1828, 8762, 5688, 4416, 3804, 5985, 278]"
180,0.6445038248339889,0.632715236995775,0.6441331251108615,0.6319332283611181,"[8441, 7716, 5067, 890, 5756, 252, 9508, 10412, 3699, 9367]"
181,0.7332873940690472,0.7329510517273894,0.734495994443568,0.7339447674009141,"[1103, 2443, 2718, 1048, 10877, 233, 9901, 5495, 10149, 10494]"
182,0.5016480715145276,0.48471100931066935,0.501833075948769,0.48489293923733495,"[4352, 2378, 5170, 3579, 8978, 9207, 10578, 4736, 6012, 2009]"
183,0.5970819716061745,0.5912404392420952,0.596845765051613,0.590927934012649,"[2831, 5661, 911, 3542, 3626, 9053, 430, 7774, 10122, 3173]"
184,0.5834715240652731,0.5718994070482153,0.5809297130718577,0.5678103791786273,"[7122, 5685, 4515, 9660, 3699, 8881, 2189, 4124, 3913, 8758]"
185,0.6835143048772601,0.682713885248694,0.682720943695404,0.6813252901807729,"[1169, 17, 4009, 6649, 2889, 4340, 1738, 652, 2093, 5252]"
186,0.6936462416745853,0.6934325875463678,0.6939435285647935,0.693626876791517,"[5355, 10929, 3286, 3161, 10141, 4769, 1639, 9348, 5708, 9148]"
187,0.620987907781846,0.617942982867623,0.6205719642781644,0.6176323728854327,"[5516, 5195, 8031, 9324, 9530, 1602, 3604, 7733, 4351, 7656]"
188,0.7425533957528966,0.7393710070884192,0.7430332135428575,0.739862090221231,"[9589, 1169, 1738, 955, 876, 49, 8140, 6649, 4946, 2475]"
189,0.6238519914646107,0.6277491387978176,0.623858393703679,0.6278831223176934,"[7212, 4244, 6946, 5949, 38, 6001, 5840, 3163, 1956, 370]"
190,0.5915463439850807,0.5867043260733997,0.5913052580165926,0.5852303130019629,"[8516, 3443, 8450, 7878, 3572, 9017, 7794, 10589, 8907, 7001]"
191,0.6701431845300697,0.6648702984641546,0.6709230141851534,0.665880906740631,"[5075, 2666, 10619, 8472, 8302, 9240, 1146, 7038, 7399, 9817]"
192,0.6146143197576366,0.6123844134410339,0.6158004206321784,0.6143962448181313,"[8711, 5716, 4788, 10949, 9517, 7514, 2858, 9530, 8394, 9473]"
193,0.5488358482272304,0.5452519719718385,0.5487299847412093,0.544711774558114,"[6283, 2772, 8313, 7514, 9741, 6228, 3800, 10839, 10948, 1500]"
194,0.6502593333773508,0.6433330948898114,0.6503983919758991,0.6433843578313725,"[4944, 1404, 10452, 9160, 7347, 4402, 7380, 7003, 8489, 4596]"
195,0.6344479729386434,0.6380614470854316,0.6339083955472042,0.6369010613028883,"[619, 7392, 559, 8466, 8892, 4897, 2481, 8023, 2853, 2210]"
196,0.586472699205953,0.5796575459247173,0.5881754048660375,0.5811110189910094,"[622, 8076, 7728, 3301, 9117, 8886, 8551, 9999, 306, 6948]"
197,0.5632080876021611,0.5496723937373207,0.5634163255595499,0.5501653109037701,"[1405, 2543, 9453, 2551, 2517, 2509, 3921, 44, 9414, 4466]"
198,0.54358751911928,0.5422478509943855,0.5434681892436236,0.5422247224698953,"[4202, 5688, 6764, 9218, 7613, 5931, 4438, 6579, 2378, 8344]"
199,0.5922361882114993,0.5897517112089735,0.593283531768819,0.5900968705394685,"[1409, 5860, 9762, 4112, 3802, 5392, 8032, 4123, 9249, 9183]"
200,0.611517761018211,0.6087155596165854,0.6114007687277068,0.6095001150487345,"[9716, 1274, 6930, 10179, 3136, 3248, 9217, 10143, 7843, 2210]"
201,0.7162587201448629,0.7034996235746485,0.7173323606142197,0.704379631804815,"[4182, 4146, 6065, 3534, 10360, 6960, 3683, 4455, 9870, 54]"
202,0.7081981640475188,0.7027424431631843,0.708517180513294,0.7036048125609364,"[8777, 8595, 6808, 2648, 8610, 7796, 10406, 2508, 3809, 4773]"
203,0.5002494867332216,0.48958641127739,0.49991068240782155,0.4896158879339668,"[7209, 10314, 1600, 8016, 9016, 8914, 418, 4106, 3572, 3022]"
204,0.6696302408982284,0.6679665471332372,0.669741989313174,0.6673435212938412,"[2231, 7779, 3682, 144, 10655, 5601, 2920, 6957, 2591, 7144]"
205,0.5829101252366087,0.5681686256166756,0.5841028544251352,0.5692154501840264,"[7112, 3906, 10550, 8577, 10169, 1874, 611, 928, 6491, 3342]"
206,0.6482148903948393,0.6434861008881749,0.6481709940470521,0.6434314949914836,"[5998, 3143, 2025, 7815, 6654, 2009, 4250, 3877, 7196, 7568]"
207,0.7302097711148586,0.7183770165414498,0.7317663864452865,0.7198279736734071,"[1815, 5110, 3936, 419, 2537, 10958, 3802, 10445, 3434, 10733]"
208,0.5931120251830932,0.5920799815590949,0.5936654403658277,0.5910783784276992,"[1362, 1659, 6251, 4033, 8816, 996, 1320, 7257, 10558, 34]"
209,0.5649140449993695,0.5541746002068414,0.5645626086590554,0.5536053925082343,"[2668, 10962, 6068, 7842, 1304, 1309, 1650, 670, 6012, 8371]"
210,0.601270005682593,0.5956291475574383,0.6011770830534547,0.5947700559417303,"[7250, 4758, 7919, 3419, 10793, 4148, 9861, 4890, 5286, 2035]"
211,0.6519875103362855,0.6458733418360002,0.6514983901913504,0.6458746322922475,"[8543, 6469, 3645, 2383, 8800, 2246, 5085, 1304, 11011, 1759]"
212,0.5541376103931073,0.5401202940555899,0.5539886685891846,0.5397477093065822,"[916, 8379, 290, 6612, 8746, 3770, 10745, 10796, 4191, 11010]"
213,0.6235234926820268,0.6051655097011804,0.6242710434386581,0.6063374457042973,"[6385, 5622, 2115, 2895, 8219, 6879, 5447, 5525, 3060, 7154]"
214,0.696943230093021,0.6956873056709698,0.6968565177187236,0.6954732869191866,"[7811, 9186, 2463, 3775, 1317, 6131, 8677, 1595, 3855, 7743]"
215,0.6266835205742145,0.6221066415090827,0.626904991176306,0.6222493729255041,"[5808, 2642, 2214, 3931, 3895, 7674, 9384, 2494, 10463, 6943]"
216,0.5044886609966706,0.4924540921721063,0.506035374832859,0.4944080930721695,"[1430, 3195, 6256, 3121, 1375, 6125, 26, 9514, 4962, 7935]"
217,0.5799616766663944,0.5721650932058865,0.5798027710990249,0.5720685466655433,"[6758, 4484, 9900, 4199, 9058, 5169, 3854, 4718, 7180, 9716]"
218,0.5694953953000017,0.5577678731290507,0.5696541153257432,0.5578548699771886,"[8890, 9284, 3180, 9959, 7473, 5745, 10395, 4202, 9813, 10937]"
219,0.7410028060999748,0.737818364654375,0.7416090323111931,0.7384681163910024,"[354, 5110, 9962, 10533, 3965, 5482, 8021, 1618, 6492, 6851]"
220,0.6257256621604572,0.6205037511951028,0.6252879574267551,0.6204634362183514,"[7845, 2778, 5185, 390, 9688, 5708, 7828, 2258, 2738, 5414]"
221,0.6161156260014694,0.6021240241878162,0.6157733738682398,0.6021677584332689,"[3653, 10212, 6193, 2436, 7427, 4637, 4319, 1234, 5240, 6834]"
222,0.5859633825741952,0.585449379872205,0.5858757660454067,0.5857665998685033,"[481, 599, 4360, 4832, 2292, 2406, 6916, 1270, 9424, 9113]"
223,0.6222701137925858,0.6118434598329161,0.6222326028065279,0.6116366589392976,"[890, 8697, 1407, 10263, 8207, 5854, 611, 10470, 9917, 678]"
224,0.6088228319654563,0.5968321636922221,0.6075613348698199,0.5958429069272311,"[734, 4077, 9485, 9276, 8274, 1702, 8731, 7611, 402, 4070]"
225,0.5920963188622222,0.5819222130382744,0.591411169728761,0.5807711409893908,"[2277, 4725, 5942, 5848, 9647, 9215, 5029, 3642, 1116, 3485]"
226,0.5505816502433062,0.5466273033571265,0.5505521887990621,0.5464575794549005,"[5027, 9310, 2883, 2151, 2580, 7541, 2457, 833, 10259, 10071]"
227,0.6824958834854563,0.6794933870999054,0.6828832146345571,0.6799452945441482,"[3743, 10527, 8663, 1986, 6129, 239, 478, 2106, 3597, 1021]"
228,0.746357895413716,0.742311434123242,0.746359863272687,0.7428022754136034,"[9190, 5065, 3418, 3462, 9635, 2278, 8035, 7041, 10647, 4546]"
229,0.6158112569156925,0.6101441619864694,0.6157503005041758,0.6100937140559319,"[1706, 3877, 8715, 6680, 9414, 10276, 2194, 3701, 2962, 908]"
230,0.6819036390503492,0.6669308218102206,0.6835921155928627,0.6683100248202682,"[9990, 10718, 9944, 907, 9698, 10692, 8606, 261, 9399, 628]"
231,0.6619810811560798,0.6569505210868452,0.6619630946592973,0.6569308269562432,"[8264, 3965, 626, 3146, 7014, 6851, 8235, 9265, 3027, 3537]"
232,0.618976123501767,0.6108094149390026,0.620124446884174,0.6115933567331118,"[11056, 10548, 99, 3439, 493, 907, 8468, 4040, 1289, 10224]"
233,0.5745819998852288,0.569139351543229,0.5751114778779096,0.569694844221213,"[8808, 1789, 5613, 9951, 1243, 4788, 10197, 5740, 9587, 925]"
234,0.6145285478069011,0.614464913595357,0.6141416235514365,0.6138502232039424,"[4822, 6610, 10514, 4416, 8031, 9328, 6088, 5956, 383, 6465]"
235,0.6175916930470647,0.6199527482134635,0.6188335406925631,0.6207198939636699,"[9815, 7314, 984, 1190, 2378, 7128, 9517, 313, 10135, 1045]"
236,0.640869243054459,0.6285634738154238,0.6412766816191475,0.6305508366078592,"[4819, 3073, 2416, 1778, 8610, 3121, 5710, 6007, 9518, 5409]"
237,0.5552320054694564,0.5490047212795768,0.5550449565553517,0.548385148975422,"[5396, 9127, 1570, 6956, 4243, 4394, 10552, 4437, 8511, 2414]"
238,0.6766531707536759,0.6711895915730983,0.6773941474736709,0.6719327880900288,"[9379, 1169, 946, 8308, 4123, 8240, 10337, 679, 2259, 1744]"
239,0.5584639384863138,0.5567119437194652,0.5580103357214604,0.556668123483542,"[2598, 5647, 2527, 2573, 2272, 8202, 8099, 10453, 963, 567]"
240,0.6756250729763524,0.667736907595859,0.67579426447545,0.6678450408618282,"[6924, 9737, 9189, 7579, 5853, 5458, 9902, 6413, 4377, 5159]"
241,0.567497542082857,0.5640884494855629,0.5668663333975882,0.5632223403767526,"[4689, 4038, 1621, 7302, 3091, 1847, 3202, 3915, 7296, 5969]"
242,0.7521597480772739,0.7409531707843715,0.7547916129234994,0.7435683549162369,"[1103, 444, 21, 1048, 3552, 2152, 1155, 4524, 1489, 10735]"
243,0.5292444034036862,0.5254833696011068,0.5287570337402074,0.5250735470651129,"[2246, 3521, 4416, 2049, 2803, 1159, 7917, 4151, 2383, 9207]"
244,0.5957793304529175,0.5891881704963172,0.595979008453047,0.5887246119416444,"[3835, 10087, 10937, 5974, 2610, 8731, 9992, 3800, 10065, 1204]"
245,0.667810901456529,0.6665644737489307,0.6669562982319893,0.6659640950064103,"[5222, 3707, 418, 10892, 8391, 7185, 6212, 5562, 7351, 7209]"
246,0.710687919044151,0.703438497764901,0.7102934678837167,0.7027772650143276,"[4818, 7223, 1386, 6379, 9128, 5489, 9684, 905, 4420, 7732]"
247,0.6155620242269484,0.5996958798252178,0.6151291147146026,0.5993694514485693,"[4786, 10314, 7209, 8907, 3207, 6746, 1774, 8200, 6133, 4136]"
248,0.7360790634714579,0.7324092349320136,0.735640134130759,0.7320439058903268,"[1405, 10302, 8972, 4318, 8756, 3226, 2354, 1478, 9592, 10281]"
249,0.5807162695565887,0.5755077042146886,0.5806985171702463,0.5756092344514686,"[9401, 9539, 9374, 7294, 7743, 2240, 9148, 10271, 8545, 6721]"
250,0.6075687099577687,0.6014492191452123,0.607525532556842,0.6022535075881208,"[5017, 625, 2687, 2939, 4601, 4896, 3262, 270, 4556, 7111]"
251,0.6814773425265084,0.6793306110485646,0.6811634144568054,0.679128662044101,"[8848, 863, 2532, 4678, 8336, 5223, 2575, 10048, 7905, 9696]"
252,0.5819613558569122,0.5737403571965068,0.5830055602949609,0.5743988116552088,"[402, 7824, 1918, 4731, 9369, 10876, 4712, 4756, 9398, 3870]"
253,0.6493714407382466,0.6382887354784541,0.6494855603085276,0.6386062379719638,"[4154, 1096, 1653, 3297, 9853, 8762, 1136, 104, 4206, 3548]"
254,0.6657912102665392,0.6567168215490112,0.6654874545728515,0.65564963949985,"[2154, 5185, 7472, 9312, 6715, 5605, 8030, 1333, 834, 5414]"
255,0.6481542372226307,0.6411984108602162,0.6505849507304732,0.6440776907500634,"[6384, 3758, 9718, 6296, 3552, 9108, 4369, 349, 541, 2708]"
256,0.5378764842500728,0.5349003694276835,0.5376303576354163,0.5348706449517275,"[4352, 278, 9021, 104, 10587, 8501, 8749, 3037, 2338, 4150]"
257,0.6284264872926488,0.6252398442487426,0.6282691294053295,0.6251030378472282,"[2090, 7650, 2274, 1164, 6830, 9340, 7535, 325, 5943, 1030]"
258,0.6319419515998402,0.6285158392506187,0.6319705183999828,0.6287462203712539,"[6298, 6202, 558, 10631, 4452, 7887, 7703, 10183, 1150, 10177]"
259,0.5994207707657928,0.5983395581253148,0.5999061991216211,0.5989046583206995,"[9097, 2177, 2153, 3647, 665, 8983, 6664, 1075, 5176, 7543]"
260,0.717295088271378,0.7158170892291251,0.7176711624339621,0.7157121061428595,"[9448, 10326, 167, 7424, 4972, 9228, 9705, 10468, 7365, 2523]"
261,0.5155608382726137,0.5052828554051366,0.5145231008528911,0.5043563136376552,"[9716, 9187, 10509, 2063, 4126, 10714, 7603, 2914, 9106, 2118]"
262,0.6049777382943319,0.6031466411191871,0.6050106138842616,0.60326765237397,"[3425, 5276, 5647, 3715, 1308, 7935, 4905, 4431, 9489, 1018]"
263,0.6095223523620965,0.6033721795317386,0.6101038838587328,0.6042862605601214,"[8183, 40, 9089, 507, 3919, 5666, 3927, 1128, 1379, 345]"
264,0.6313387461847361,0.6242617254256128,0.6313954138094994,0.6247505624698331,"[955, 2624, 7195, 1720, 9181, 9265, 7900, 5387, 5374, 3537]"
265,0.6363263642133605,0.631359715602329,0.6362843892252996,0.631201278348029,"[386, 314, 4946, 116, 9203, 10204, 6365, 7548, 4177, 72]"
266,0.7251925404701096,0.7193352041255796,0.725881020452523,0.7203788185226407,"[8537, 3864, 7296, 4146, 10406, 7796, 10077, 9275, 5749, 10136]"
267,0.644249363623375,0.638671205520908,0.6431596720327273,0.6390197851046312,"[2301, 7840, 4489, 10519, 2054, 4371, 10107, 3433, 4726, 4284]"
268,0.6157018314568796,0.6130336777103327,0.6158441393129029,0.6132984569715398,"[1721, 825, 6, 2210, 4899, 9315, 7406, 8079, 2289, 9035]"
269,0.5429759285055178,0.5281083660348022,0.5425310838577027,0.527496210804925,"[9116, 677, 2918, 6534, 4834, 3348, 2449, 3663, 4208, 6836]"
270,0.6174493251768596,0.61333203493694,0.6186852430755826,0.614736449924211,"[3758, 5137, 6384, 1962, 9175, 9954, 10229, 1103, 3864, 6163]"
271,0.6263725622343486,0.6130176261436604,0.6280256766699835,0.6140593607893439,"[5779, 10490, 7712, 3647, 7283, 10199, 10718, 7389, 7263, 5880]"
272,0.6961365334245821,0.6944348089770271,0.6984255770436038,0.6958675443439157,"[4091, 10169, 9978, 5860, 1234, 6260, 6029, 10701, 9600, 6116]"
273,0.6059709849230588,0.6017903435547175,0.605397501431427,0.6014146247940315,"[5606, 7026, 1459, 7538, 1109, 4998, 6356, 2419, 8547, 6179]"
274,0.6955419199185966,0.6944863050034623,0.6944783574085969,0.6936074817504151,"[2679, 2603, 1738, 125, 3970, 397, 10438, 8483, 212, 24]"
275,0.6741178802140679,0.6772116714174214,0.6735835881867646,0.675728033400532,"[7383, 3433, 3291, 4396, 3418, 3578, 4506, 2278, 1436, 2301]"
276,0.5773938562055487,0.5711932133969307,0.5756693121022819,0.568055539810298,"[7183, 2116, 2270, 9466, 3763, 6266, 10101, 3156, 2294, 7776]"
277,0.6704182666262044,0.6638369501723421,0.6697687527606636,0.6599912706483048,"[2831, 1804, 9240, 2370, 5661, 10764, 4253, 2859, 5824, 2006]"
278,0.6221823779416051,0.6232043941257764,0.623772551122509,0.624723404655412,"[9795, 10015, 6603, 10219, 51, 8551, 4409, 7701, 8418, 219]"
279,0.5760731799545062,0.5677702693087987,0.5752762855697754,0.5665906197297614,"[6819, 6401, 6338, 5357, 2237, 7922, 9054, 10252, 4704, 3924]"
280,0.6964948605759175,0.69815806654919,0.6966203413468711,0.6978475289931223,"[4975, 11008, 7289, 239, 7755, 1150, 6131, 10141, 4293, 3929]"
281,0.5514584643748955,0.5459509101540172,0.5512311553435356,0.545570055466625,"[9796, 8803, 7224, 4495, 8354, 6588, 557, 9397, 3778, 5462]"
282,0.5337703747080027,0.5305281399043298,0.5336394369929002,0.5314455745617424,"[8538, 3813, 6137, 78, 1992, 4259, 2844, 5774, 5966, 2958]"
283,0.7092420446149436,0.7012858522129348,0.708526468914608,0.7005000086107112,"[7736, 4007, 7638, 10129, 9050, 11055, 1471, 10273, 6379, 10762]"
284,0.6222944637393627,0.6155634933298172,0.6227169499573528,0.6159447584354059,"[2551, 4550, 9016, 4953, 3623, 10551, 1136, 2638, 2158, 636]"
285,0.6286614183702877,0.6229256371389869,0.629704800620163,0.6234146947912516,"[10219, 10295, 6427, 1191, 7096, 10692, 10228, 553, 623, 7701]"
286,0.6588829208893517,0.6544898687537624,0.65930258815368,0.6549105676109213,"[5007, 9514, 1155, 950, 3683, 2781, 10434, 2283, 4068, 444]"
287,0.5772982101200259,0.5723524763583527,0.5773624674477451,0.5714974714218839,"[1761, 9369, 7608, 9755, 2249, 7325, 3258, 3681, 9221, 8214]"
288,0.6870288693834488,0.6829626500874084,0.6881967094523179,0.6841614429272109,"[1146, 5488, 9203, 4078, 3470, 4559, 907, 3826, 626, 7038]"
289,0.5088505726793251,0.49960593843069756,0.5077503959266764,0.49870486315616297,"[2387, 2132, 5234, 8601, 4723, 9574, 9041, 3436, 4953, 4733]"
290,0.36217177760314756,0.350638715403503,0.36200046069991565,0.3504717506886628,"[1513, 1252, 6088, 56, 1392, 1628, 4256, 5848, 2242, 10290]"
291,0.624168197435612,0.6211005743300811,0.6245249740352736,0.6215174434543325,"[3257, 6233, 422, 7440, 9018, 8031, 1579, 9635, 6669, 4411]"
292,0.5705621188195688,0.5669166231467564,0.5703763720490154,0.5653113306604871,"[2569, 6823, 9378, 7767, 1190, 8511, 1400, 6573, 2094, 4483]"
293,0.7222290985018767,0.7182872936102985,0.7223686329658978,0.7182025370420682,"[5451, 3956, 3157, 4754, 9190, 6379, 8168, 3291, 7136, 9516]"
294,0.6616444964542614,0.6567084297592162,0.6610992752747593,0.6559794573365693,"[3864, 5131, 7741, 3643, 7774, 5500, 6119, 5843, 3926, 203]"
295,0.6807539814910775,0.6803521171548015,0.6802917382511755,0.6794431479149856,"[5110, 2362, 8951, 1928, 4298, 7415, 9748, 2492, 873, 354]"
296,0.6615898304788814,0.668057025067109,0.6615154639329955,0.668020354598718,"[10248, 3322, 5950, 4683, 6426, 4748, 4745, 4871, 9370, 490]"
297,0.6705050573607362,0.6605584679514822,0.670459670609313,0.6607362879744327,"[2251, 3262, 10892, 3707, 4785, 8450, 8391, 5424, 418, 6212]"
298,0.6703906020301903,0.6605770980328777,0.6702222108965853,0.6611877121505645,"[5845, 8310, 5263, 1136, 8069, 1540, 1428, 7555, 9394, 8598]"
299,0.7106446653668986,0.7034981195110167,0.7108527789459623,0.7036522451793802,"[2468, 5287, 462, 6649, 7345, 4340, 1738, 8140, 4946, 5374]"
300,0.6666533693420694,0.6584786714630169,0.6668595989890411,0.6583183314102667,"[6387, 10337, 4069, 3992, 2253, 2956, 6416, 2480, 7038, 252]"
301,0.5907131715593682,0.5844163909826356,0.5906147311524427,0.5843571196876733,"[4025, 6958, 1900, 8294, 5335, 2266, 9934, 2575, 1997, 2532]"
302,0.5788320767921699,0.5811337750868892,0.5812965081635881,0.5839882085016879,"[6806, 376, 10478, 1430, 9558, 3121, 9365, 6316, 5252, 7110]"
303,0.6449104118544914,0.6437758119069532,0.644802697507776,0.64375271955106,"[5626, 6814, 5950, 10037, 3779, 5775, 10248, 3762, 10807, 4745]"
304,0.5965948846406938,0.5818250350601245,0.596499522211286,0.5813669980748998,"[10909, 1283, 3525, 8972, 4635, 3436, 138, 8416, 5712, 8278]"
305,0.6527824426473006,0.6472175686671546,0.6525531447715259,0.6468783131450466,"[1533, 1446, 9047, 7828, 10037, 1120, 239, 7504, 6399, 10816]"
306,0.674537137852184,0.670097200747851,0.6743225210192363,0.6699785756766781,"[7094, 5498, 4702, 2311, 4368, 7324, 930, 8178, 1204, 2477]"
307,0.5742591109726253,0.5770936189078626,0.5735386388165147,0.5766150104409313,"[2573, 5086, 10704, 2897, 8867, 4231, 9203, 7682, 689, 10283]"
308,0.6316017279538112,0.6218501487597864,0.6308672766474069,0.6205335698059242,"[42, 9200, 4390, 3515, 7608, 6069, 7426, 10860, 9400, 8616]"
309,0.6542147880852703,0.6492667908489209,0.653775452325051,0.6482173192232727,"[3098, 9684, 4506, 8724, 7496, 8386, 1371, 10273, 3157, 7632]"
310,0.5924662384931705,0.5873513844442292,0.5926514570843883,0.5878436183128526,"[11046, 9366, 163, 2230, 9664, 4144, 6251, 8166, 5292, 2349]"
311,0.6725224265884343,0.6662412110223097,0.6731266564434847,0.6672373674648187,"[286, 10128, 10586, 7112, 10973, 10470, 6734, 1407, 10, 9180]"
312,0.6000646699852146,0.599008669806718,0.5992875517285536,0.5978157437067888,"[9761, 2410, 1148, 844, 523, 628, 9141, 7043, 9510, 3308]"
313,0.7039928754576511,0.6962784013090126,0.7044607653731781,0.696904826781038,"[9514, 6835, 2283, 1892, 4429, 2152, 8099, 2598, 10603, 4043]"
314,0.5430573642295823,0.544433589963464,0.5428545298758115,0.5444736809485349,"[1398, 8439, 8511, 2414, 10312, 1163, 1697, 3127, 1604, 9127]"
315,0.5976240816867919,0.5944685810577701,0.5972745803152705,0.5944319519538138,"[1344, 4325, 4109, 2431, 9414, 1083, 9327, 8715, 10792, 4427]"
316,0.5291694311746268,0.5282625919477797,0.5279414784131987,0.5272576311091325,"[10587, 9853, 743, 6406, 7982, 657, 4792, 4844, 2049, 670]"
317,0.7327836758603399,0.7289432594785263,0.7328131743950633,0.7289880423222928,"[3193, 4319, 2987, 8537, 6025, 4991, 5873, 5656, 354, 8637]"
318,0.6896696445857912,0.689240149770233,0.6889206059474366,0.6885017195663883,"[6004, 9013, 5490, 7703, 3779, 9188, 10165, 6441, 8336, 6759]"
319,0.6071209879993369,0.6053545928836894,0.6072677002093005,0.6056604822984706,"[13, 1410, 4350, 8765, 10431, 610, 9962, 10136, 4319, 5705]"
320,0.5608325876216015,0.5518630240855396,0.560719992097916,0.5516803840578078,"[7593, 5982, 5780, 2331, 5296, 5508, 7241, 380, 3903, 5132]"
321,0.5143215814902126,0.5077332234744625,0.5141741594246236,0.5075353057980403,"[2506, 3638, 2050, 7987, 4575, 5571, 9181, 2170, 5135, 10498]"
322,0.6183526437996744,0.6199099187210524,0.6180226256765976,0.6193609492654664,"[8977, 3393, 2948, 8028, 9301, 1535, 5562, 1089, 6294, 4033]"
323,0.6288970056866511,0.6239878767634544,0.6293310184766477,0.6247100425820248,"[1686, 3781, 10941, 5754, 6230, 6125, 5871, 7, 1641, 1074]"
324,0.6682990926855965,0.6624928769503923,0.6682633225447476,0.6625171023910561,"[7408, 7892, 3623, 1316, 7498, 636, 4953, 6289, 9843, 8598]"
325,0.5896975057610151,0.5860723038015577,0.591326901328707,0.5873537617899356,"[5716, 980, 8762, 8274, 1190, 8711, 8022, 6039, 7538, 884]"
326,0.6421982033755456,0.6362245906191654,0.6411709822873295,0.6359235145367643,"[2936, 7579, 6924, 5175, 1772, 5774, 4259, 7379, 6413, 3824]"
327,0.5004718904733243,0.48765116495934424,0.500542858891209,0.4883382861321892,"[1787, 4895, 9221, 6797, 5490, 10898, 9200, 42, 1777, 9384]"
328,0.5659990847944886,0.5599034315547682,0.5637280439202128,0.5586262118233478,"[7151, 2139, 3482, 4524, 10056, 5007, 7796, 2264, 7015, 9690]"
329,0.6354654038129308,0.6327876689728884,0.6348580285017716,0.6325330954999023,"[4899, 10535, 5247, 6, 7374, 4187, 3113, 2210, 2592, 297]"
330,0.528924479629655,0.5223463889671973,0.5288211313853347,0.5223238334653874,"[4329, 2505, 5515, 7798, 1133, 959, 4988, 5169, 2765, 4553]"
331,0.5945601387376948,0.5824821453374367,0.5946525222710948,0.5824959490990167,"[6930, 5573, 9716, 1441, 9900, 9217, 9517, 10909, 9187, 9232]"
332,0.621117770314075,0.5932719736868347,0.6214165292642904,0.5932821827832285,"[2938, 7468, 10763, 11043, 7607, 9202, 3166, 4312, 5678, 1343]"
333,0.7123146456706587,0.7073566341475697,0.714190901141992,0.7095611915964402,"[5677, 3235, 10219, 9717, 9385, 9880, 553, 166, 1615, 4053]"
334,0.7249453710033416,0.7195009036849325,0.7244537124187762,0.7184854396604294,"[3482, 6415, 4048, 4215, 6125, 4836, 2714, 2781, 4208, 7935]"
335,0.6489700212043676,0.6447961577032095,0.6496917122168262,0.6454690790034335,"[9261, 7761, 8173, 5378, 124, 8321, 7958, 10811, 383, 7898]"
336,0.5178966437870226,0.5186078499780992,0.5176576333229429,0.5180660323203363,"[7424, 8558, 9197, 7088, 2364, 8534, 5737, 3597, 9691, 8520]"
337,0.6393132893396449,0.6327085271451831,0.6382867113067779,0.6323787126184217,"[233, 10153, 4900, 4177, 4043, 8803, 1489, 2443, 7523, 3951]"
338,0.676792456249739,0.6650039440223476,0.6781768308362474,0.6652103059760588,"[395, 75, 1215, 1546, 7013, 2940, 4394, 8109, 4767, 3003]"
339,0.6317681328415037,0.6262396669500641,0.6338147324820786,0.628053778682099,"[3054, 3802, 4241, 4547, 9183, 7483, 8958, 6261, 3756, 9978]"
340,0.6701584393622377,0.6710519143482991,0.6705717547691001,0.6713398883689898,"[2082, 1358, 4173, 9890, 7125, 1531, 2996, 3874, 7470, 10169]"
341,0.6383045220742509,0.6404942446120068,0.6395895482175245,0.6414803712016387,"[2475, 10324, 7456, 5495, 2327, 9073, 539, 1048, 3323, 1553]"
342,0.5347128871780942,0.5263514591288045,0.5348278036380899,0.5260528103815447,"[6483, 9668, 8332, 8209, 5972, 6370, 5180, 4721, 7560, 1555]"
343,0.6684780054960955,0.6703959348498079,0.6689689151651239,0.6702808212570683,"[11052, 4675, 1081, 10395, 4377, 10937, 743, 77, 6920, 984]"
344,0.6407145139177503,0.6341932763276753,0.6406740613441102,0.6342665846802941,"[1338, 30, 2096, 1808, 5827, 5328, 10803, 1258, 5665, 5687]"
345,0.6915685288660913,0.6860599697526137,0.6917000533941378,0.6862479119059646,"[1813, 2591, 3174, 6405, 1569, 2331, 3116, 2440, 8120, 3582]"
346,0.5957912505716038,0.5913898883920683,0.5953490831256328,0.5916517584357389,"[1030, 5608, 2472, 9675, 7449, 79, 659, 9340, 6847, 4398]"
347,0.6630496625004914,0.6569351106773633,0.6627820669761137,0.6566049002478715,"[7357, 10214, 10578, 10459, 10140, 4150, 8749, 8371, 10250, 1204]"
348,0.6870892759181969,0.6840124804175909,0.6876951600859205,0.6844838929259502,"[907, 4629, 62, 10670, 3165, 9175, 6934, 8259, 11015, 257]"
349,0.6283088043035957,0.6149343348394465,0.6277990010818998,0.6149359811742376,"[9453, 138, 10302, 8447, 3573, 7137, 4909, 6900, 3176, 1253]"
